2017-7-24	雷阵雨	33	26	无持续风向≤3级
2017-7-25	多云	34	26	无持续风向≤3级
2017-7-26	晴	35	26	无持续风向≤3级
2017-7-27	多云	35	26	无持续风向≤3级
2017-7-28	多云	35	26	无持续风向≤3级
2017-7-29	多云	37	28	无持续风向≤3级
2017-7-30	雷阵雨	36	27	西北风3-4级
2017-7-31	雷阵雨	35	26	无持续风向≤3级
2017-8-1	雷阵雨	35	28	无持续风向≤3级
2017-8-2	雷阵雨	35	28	无持续风向≤3级
2017-8-3	中雨	31	27	无持续风向≤3级
2017-8-4	雷阵雨	32	26	无持续风向≤3级
2017-8-5	雷阵雨	33	26	南风3-4级
2017-8-6	多云	35	26	无持续风向≤3级
2017-8-7	晴	37	28	无持续风向≤3级
2017-8-8	多云	36	28	无持续风向≤3级
2017-8-9	雷阵雨	35	27	无持续风向≤3级
2017-8-10	中雨	34	27	无持续风向≤3级
2017-8-11	雷阵雨	34	28	无持续风向≤3级
2017-8-12	多云	34	28	南风3～4级
2017-8-13	多云	35	28	南风3-4级
2017-8-14	晴	35	28	无持续风向≤3级
2017-8-15	晴	35	28	无持续风向≤3级
2017-8-16	雷阵雨	34	28	无持续风向≤3级
2017-8-17	晴	35	28	无持续风向≤3级
2017-8-18	晴	35	28	无持续风向≤3级
2017-8-19	晴	36	28	无持续风向≤3级
2017-8-20	多云	36	28	无持续风向≤3级
2017-8-21	晴	37	28	无持续风向≤3级
2017-8-22	多云	37	28	无持续风向≤3级
2017-8-23	大到暴雨	30	25	东南风5-6级
2017-8-24	中雨	31	26	东南风4-5级
2017-8-25	雷阵雨	34	26	无持续风向≤3级
2017-8-26	雷阵雨	35	25	无持续风向≤3级
2017-8-27	暴雨	29	24	东风10-11级
2017-8-28	大到暴雨	29	25	东南风3-4级
2017-8-29	多云	34	25	无持续风向≤3级
2017-8-30	多云	35	26	无持续风向≤3级
2017-8-31	雷阵雨	35	26	无持续风向≤3级
2017-9-1	雷阵雨	35	26	无持续风向≤3级
2017-9-2	雷阵雨	35	26	无持续风向≤3级
2017-9-3	雷阵雨	34	25	无持续风向≤3级
2017-9-4	大到暴雨	30	25	西风3-4级
2017-9-5	雷阵雨	33	26	无持续风向≤3级
2017-9-6	小到中雨	33	26	无持续风向≤3级
2017-9-7	小到中雨	32	26	无持续风向≤3级
2017-9-8	雷阵雨	33	26	无持续风向≤3级
2017-9-9	雷阵雨	33	26	无持续风向≤3级
2017-9-10	雷阵雨	33	26	无持续风向≤3级
2017-9-11	雷阵雨	35	26	无持续风向≤3级
2017-9-12	多云	35	27	无持续风向≤3级
2017-9-13	多云	36	27	无持续风向≤3级
2017-9-14	雷阵雨	34	26	无持续风向≤3级
2017-9-15	雷阵雨	34	26	无持续风向≤3级
2017-9-16	晴	35	25	无持续风向≤3级
2017-9-17	晴	35	26	无持续风向≤3级
2017-9-18	晴	35	26	无持续风向≤3级
2017-9-19	晴	35	26	无持续风向≤3级
2017-9-20	多云	34	26	无持续风向≤3级
2017-9-21	雷阵雨	34	26	无持续风向≤3级
2017-9-22	雷阵雨	33	26	无持续风向≤3级
2017-9-23	雷阵雨	34	26	无持续风向≤3级
2017-9-24	雷阵雨	33	26	无持续风向≤3级
2017-9-25	阵雨	33	27	无持续风向≤3级
2017-9-26	多云	34	26	无持续风向≤3级
2017-9-27	晴	35	27	无持续风向≤3级
2017-9-28	晴	36	26	无持续风向≤3级
2017-9-29	雷阵雨	34	26	无持续风向≤3级
2017-9-30	雷阵雨	33	26	无持续风向≤3级
2017-10-1	多云	33	26	无持续风向≤3级
2017-10-2	多云	34	27	无持续风向≤3级
2017-10-3	多云	34	25	无持续风向≤3级
2017-10-4	雷阵雨	33	26	无持续风向≤3级
2017-10-5	雷阵雨	33	26	无持续风向≤3级
2017-10-6	多云	34	26	无持续风向≤3级
2017-10-7	多云	34	25	无持续风向≤3级
2017-10-8	晴	34	26	无持续风向≤3级
2017-10-9	雷阵雨	33	26	无持续风向≤3级
2017-10-10	多云	34	26	无持续风向≤3级
2017-10-11	多云	33	24	无持续风向≤3级
2017-10-12	多云	32	24	北风3-4级
2017-10-13	晴	29	22	北风3-4级
2017-10-14	多云	27	21	北风4-5级
2017-10-15	中到大雨	23	19	北风6-7级
2017-10-16	阵雨	24	20	北风4-5级
2017-10-17	多云	28	21	无持续风向≤3级
2017-10-18	多云	29	21	北风3-4级
2017-10-19	多云	28	21	无持续风向≤3级
2017-10-20	多云	27	20	无持续风向≤3级
2017-10-21	多云	28	19	北风3-4级
2017-10-22	晴	27	17	无持续风向≤3级
2017-10-23	晴	26	17	北风3-4级
2017-10-24	晴	28	19	无持续风向≤3级
2017-10-25	晴	29	19	无持续风向≤3级
2017-10-26	晴	29	20	无持续风向≤3级
2017-10-27	晴	30	19	无持续风向≤3级
2017-10-28	多云	29	18	无持续风向≤3级
2017-10-29	晴	28	17	北风3-4级
2017-10-30	多云	26	16	北风3-4级
2017-10-31	晴	27	17	无持续风向≤3级
2017-11-1	晴	27	16	无持续风向≤3级
2017-11-2	晴	28	18	无持续风向≤3级
2017-11-3	晴	29	17	北风3-4级
2017-11-4	多云	26	16	北风4-5级
2017-11-5	多云	27	19	无持续风向≤3级
2017-11-6	小雨	25	18	无持续风向≤3级
2017-11-7	中雨	23	17	北风3-4级
2017-11-8	小雨	24	18	无持续风向≤3级
2017-11-9	多云	27	19	无持续风向≤3级
2017-11-10	多云	28	19	无持续风向≤3级
2017-11-11	多云	28	20	无持续风向≤3级
2017-11-12	多云	26	19	无持续风向≤3级
2017-11-13	多云	26	19	微风<3级
2017-11-14	阵雨	24	20	无持续风向<3级
2017-11-15	多云	26	20	无持续风向<3级
2017-11-16	多云	27	21	无持续风向<3级
2017-11-17	多云	27	16	微风<3级
2017-11-18	阵雨	18	13	北风4～5级
2017-11-19	小雨	18	14	北风4～5级
2017-11-20	阴	15	12	北风3～4级
2017-11-21	小雨	19	15	无持续风向<3级
2017-11-22	阴	18	12	北风3～4级
2017-11-23	多云	19	14	北风3～4级
2017-11-24	阴	16	14	微风<3级
2017-11-25	小雨	14	12	北风3～4级
2017-11-26	阴	16	13	北风3～4级
2017-11-27	多云	19	15	微风<3级
2017-11-28	阴	23	18	无持续风向<3级
2017-11-29	阴	25	16	微风<3级
2017-11-30	小雨	21	14	微风<3级
2017-12-1	多云	22	14	北风3～4级
2017-12-2	多云	23	15	无持续风向<3级
2017-12-3	多云	24	15	无持续风向<3级
2017-12-4	多云	22	14	北风3～4级
2017-12-5	多云	19	14	无持续风向<3级
2017-12-6	多云	22	14	无持续风向<3级
2017-12-7	多云	23	13	无持续风向<3级
2017-12-8	多云	20	9	北风4～5级
2017-12-9	多云	19	9	无持续风向<3级
2017-12-10	多云	21	11	无持续风向<3级
2017-12-11	多云	21	14	无持续风向<3级
2017-12-12	多云	20	14	无持续风向<3级
2017-12-13	小雨	19	15	无持续风向<3级
2017-12-14	小雨	20	14	无持续风向<3级
2017-12-15	阴	19	12	微风<3级
2017-12-16	多云	16	7	北风4～5级
2017-12-17	多云	13	6	东北风3～4级
2017-12-18	多云	15	8	北风4～5级
2017-12-19	晴	17	7	北风4～5级
2017-12-20	晴	18	7	北风3～4级
2017-12-21	晴	20	11	无持续风向<3级
2017-12-22	晴	20	12	无持续风向<3级
2017-12-23	多云	22	14	无持续风向<3级
2017-12-24	多云	22	11	北风4～5级
2017-12-25	多云	20	10	北风3～4级
2017-12-26	多云	22	11	无持续风向<3级
2017-12-27	多云	23	14	无持续风向<3级
2017-12-28	多云	21	15	无持续风向<3级
2017-12-29	多云	24	15	无持续风向<3级
2017-12-30	多云	21	13	北风3～4级
2017-12-31	多云	20	11	北风3～4级
2018-1-1	多云	22	13	无持续风向<3级
2018-1-1	多云	22	13	无持续风向<3级
2018-1-2	多云	20	16	无持续风向<3级
2018-1-3	多云	23	15	无持续风向<3级
2018-1-4	阴	23	14	无持续风向<3级
2018-1-5	阴	19	13	无持续风向<3级
2018-1-6	小雨-中雨	15	12	无持续风向<3级
2018-1-7	中雨-大雨	15	7	无持续风向<3级
2018-1-8	中雨	14	5	北风4～5级
2018-1-9	小雨	8	6	北风3～4级
2018-1-10	多云	14	6	无持续风向<3级
2018-1-11	多云	16	6	无持续风向<3级
2018-1-12	晴	16	7	无持续风向<3级
2018-1-13	晴	19	7	无持续风向<3级
2018-1-14	多云	20	8	无持续风向<3级
2018-1-15	多云	21	11	无持续风向<3级
2018-1-16	多云	22	12	无持续风向<3级
2018-1-17	多云	25	13	无持续风向<3级
2018-1-18	多云	25	13	无持续风向<3级
2018-1-19	多云	24	16	无持续风向<3级
2018-1-20	阴	23	15	无持续风向<3级
2018-1-21	霾	24	16	微风<3级
2018-1-22	霾	23	15	微风<3级
2018-1-23	多云	24	15	无持续风向<3级
2018-1-24	多云	23	16	东南风3～4级
2018-1-25	多云	23	12	无持续风向<3级
2018-1-26	多云	19	11	北风4
2018-1-27	阴	16	8	无持续风向<3级
2018-1-28	小雨	11	5	北风4～5级
2018-1-29	小雨	8	6	无持续风向<3级
2018-1-30	小雨	7	5	无持续风向<3级
2018-1-31	阵雨	8	4	北风3～4级
2018-2-1	晴	14	5	无持续风向<3级
2018-2-2	多云	12	5	北风4～5级
2018-2-3	多云	13	4	北风3～4级
2018-2-4	多云	15	4	北风4～5级
2018-2-5	多云	12	4	北风3～4级
2018-2-6	晴	16	4	无持续风向<3级
2018-2-7	多云	16	9	无持续风向<3级
2018-2-8	多云	18	11	微风<3级
2018-2-9	阴	19	13	无持续风向<3级
2018-2-10	阴	21	10	无持续风向<3级
2018-2-11	阴	16	9	北风3～4级
2018-2-12	多云	18	7	无持续风向<3级
2018-2-13	晴	20	9	无持续风向<3级
2018-2-14	多云	21	11	南风3～4级
2018-2-15	多云	24	15	无持续风向<3级
2018-2-16	多云	26	16	无持续风向<3级
2018-2-17	多云	26	17	南风3～4级
2018-2-18	阴	24	17	微风<3级
2018-2-19	阴	25	18	东南风3～4级
2018-2-20	多云	27	17	无持续风向<3级
2018-2-21	阴	21	11	北风3～4级
2018-2-22	小雨	18	10	无持续风向<3级
2018-2-23	阴	18	15	无持续风向<3级
2018-2-24	阴	19	14	无持续风向<3级
2018-2-25	小雨	19	12	无持续风向<3级
2018-2-26	多云	21	15	无持续风向<3级
2018-2-27	多云	22	17	南风3～4级
2018-2-28	多云	26	18	无持续风向<3级
2018-3-1	多云	28	19	南风3～4级
2018-3-2	多云	27	20	无持续风向<3级
2018-3-3	阴	27	21	无持续风向<3级
2018-3-4	小雨	27	21	南风3～4级
2018-3-5	雷阵雨	27	18	无持续风向<3级
2018-3-6	阴	25	18	无持续风向<3级
2018-3-7	雷阵雨	24	12	无持续风向<3级
2018-3-8	雷阵雨	14	9	北风4～5级
2018-3-9	晴	19	8	微风<3级
2018-3-10	少云	22	12	东风2
2018-3-11	多云	23	13	无持续风向<3级
2018-3-12	多云	25	16	微风<3级
2018-3-13	多云	26	16	无持续风向<3级
2018-3-14	雷阵雨	25	17	微风<3级
2018-3-15	雷阵雨	24	18	无持续风向<3级
2018-3-16	多云	27	19	无持续风向<3级
2018-3-17	阴	27	19	无持续风向<3级
2018-3-18	多云	26	19	无持续风向<3级
2018-3-19	雷阵雨	25	14	无持续风向<3级
2018-3-20	多云	22	10	北风4～5级
2018-3-21	晴	21	12	北风3～4级
2018-3-22	晴	24	14	无持续风向<3级
2018-3-23	多云	26	14	无持续风向<3级
2018-3-24	多云	25	17	无持续风向<3级
2018-3-25	阵雨	25	18	无持续风向<3级
2018-3-26	多云	25	19	无持续风向<3级
2018-3-27	多云	27	17	无持续风向<3级
2018-3-28	多云	28	19	无持续风向<3级
2018-3-29	多云	27	19	无持续风向<3级
2018-3-30	多云	27	20	无持续风向<3级
2018-3-31	多云	28	19	无持续风向<3级
2018-4-1	多云	28	20	无持续风向<3级
2018-4-2	多云	29	21	无持续风向<3级
2018-4-3	多云	30	21	无持续风向<3级
2018-4-4	多云	30	21	无持续风向<3级
2018-4-5	多云	29	20	无持续风向<3级
2018-4-6	阵雨	21	15	北风4～5级
2018-4-7	阵雨	20	11	无持续风向<3级
2018-4-8	多云	25	14	无持续风向<3级
2018-4-9	晴	27	15	无持续风向<3级
2018-4-10	多云	28	21	无持续风向<3级
2018-4-11	多云	29	22	无持续风向<3级
2018-4-12	多云	30	23	微风<3级
2018-4-13	多云	29	24	南风3～4级
2018-4-14	雷阵雨	29	17	微风<3级
2018-4-15	雷阵雨	19	16	北风3～4级
2018-4-16	中雨	18	15	无持续风向<3级
2018-4-17	多云	23	17	微风<3级
2018-4-18	多云	26	18	无持续风向<3级
2018-4-19	多云	27	20	无持续风向<3级
2018-4-20	小雨-中雨	28	21	南风3～4级
2018-4-21	阴	28	23	南风3～4级
2018-4-22	多云	28	23	无持续风向<3级
2018-4-23	雷阵雨	28	20	无持续风向<3级
2018-4-24	阴	25	20	无持续风向<3级
2018-4-25	多云	26	22	东北风3～4级
2018-4-26	雷阵雨	27	21	无持续风向<3级
2018-4-27	阵雨	26	22	无持续风向<3级
2018-4-28	阵雨	27	22	微风<3级
2018-4-29	阵雨	28	23	微风<3级
2018-4-30	阵雨	29	24	无持续风向<3级
2018-5-1	雷阵雨	30	24	无持续风向<3级
2018-5-2	雷阵雨	31	23	无持续风向<3级
2018-5-3	雷阵雨	30	23	无持续风向<3级
2018-5-4	中雨	27	22	无持续风向<3级
2018-5-5	多云	30	24	南风3～4级
2018-5-6	小雨-中雨	30	24	无持续风向<3级
2018-5-7	中雨-大雨	29	22	无持续风向<3级
2018-5-8	雷阵雨	26	22	无持续风向<3级
2018-5-9	中雨	27	22	无持续风向<3级
2018-5-10	阵雨	26	22	无持续风向<3级
2018-5-11	阵雨	26	23	无持续风向<3级
2018-5-12	多云	29	24	无持续风向<3级
2018-5-13	多云	32	24	无持续风向<3级
2018-5-14	雷阵雨	33	24	无持续风向<3级
2018-5-15	多云	34	26	无持续风向<3级
2018-5-16	多云	34	25	无持续风向<3级
2018-5-17	多云	34	26	南风3～4级
2018-5-18	雷阵雨	34	26	无持续风向<3级
2018-5-19	多云	34	26	南风3～4级
2018-5-20	雷阵雨	34	26	微风<3级
2018-5-21	多云	34	26	微风<3级
2018-5-22	多云	34	26	微风<3级
2018-5-23	多云	34	26	无持续风向微风
2018-5-24	多云	35	27	无持续风向1-2级
2018-5-25	雷阵雨	35	27	南风3-4级
2018-5-26	雷阵雨	35	27	无持续风向1-2级
2018-5-27	晴间多云	35	26	无持续风向1-2级
2018-5-28	雷阵雨	35	26	无持续风向<3级
2018-5-29	雷阵雨	35	27	无持续风向<3级
2018-5-30	多云	35	28	无持续风向<3级
2018-5-31	雷阵雨	35	28	无持续风向1-2级
2018-6-1	雷阵雨	34	26	微风<3级
2018-6-2	雷阵雨	31	25	微风<3级
2018-6-3	雷阵雨	30	25	微风<3级
2018-6-4	雷阵雨	33	26	无持续风向1-2级
2018-6-5	中雨	31	24	无持续风向1-2级
2018-6-6	暴雨	28	24	东风3-4级
2018-6-7	暴雨	28	25	东风3-4级
2018-6-8	大暴雨	28	24	东南风4-5级
2018-6-9	阵雨	30	25	无持续风向1-2级
2018-6-10	多云	32	25	无持续风向1-2级
2018-6-11	多云	34	24	无持续风向1-2级
2018-6-12	大雨-暴雨	30	25	无持续风向<3级
2018-6-13	大雨-暴雨	28	25	无持续风向<3级
2018-6-14	多云	30	24	无持续风向<3级
2018-6-15	多云	32	24	无持续风向<3级
2018-6-16	多云	31	25	无持续风向1-2级
2018-6-17	雷阵雨	33	26	无持续风向<3级
2018-6-18	雷阵雨	34	27	无持续风向<3级
2018-6-19	雷阵雨	33	27	无持续风向1-2级
2018-6-20	雷阵雨	34	28	微风<3级
2018-6-21	雷阵雨	33	27	无持续风向<3级
2018-6-22	中雨	32	25	无持续风向<3级
2018-6-23	中雨	30	26	南风3～4级
2018-6-24	雷阵雨	32	25	无持续风向1-2级
2018-6-25	雷阵雨	33	26	无持续风向1-2级
2018-6-26	雷阵雨	33	26	无持续风向1-2级
2018-6-27	多云	34	26	无持续风向1-2级
2018-6-28	多云	35	27	无持续风向<3级
2018-6-29	多云	35	28	无持续风向<3级
2018-6-30	雷阵雨	35	27	无持续风向<3级
2018-7-1	雷阵雨	35	27	无持续风向1-2级
2018-7-2	雷阵雨	35	26	无持续风向<3级
2018-7-3	雷阵雨	33	26	无持续风向1-2级
2018-7-4	雷阵雨	34	27	无持续风向<3级
2018-7-5	雷阵雨	34	27	无持续风向1-2级
2018-7-6	雷阵雨	34	27	无持续风向<3级
2018-7-7	雷阵雨	33	27	无持续风向1-2级
2018-7-8	雷阵雨	33	27	无持续风向1-2级
2018-7-9	雷阵雨	33	26	无持续风向<3级
2018-7-10	晴	35	25	无持续风向<3级
2018-7-11	晴	35	26	无持续风向<3级
2018-7-12	雷阵雨	34	26	无持续风向<3级
2018-7-13	中雨	31	25	无持续风向1-2级
2018-7-14	雷阵雨	30	25	无持续风向1-2级
2018-7-15	中雨	30	25	无持续风向<3级
2018-7-16	阴	31	26	无持续风向<3级
2018-7-17	雷阵雨	33	26	东北风3-4级
2018-7-18	雷阵雨	34	26	东风3～4级
2018-7-19	雷阵雨	34	27	无持续风向1-2级
2018-7-20	多云	34	27	无持续风向<3级
2018-7-21	多云	34	27	无持续风向1-2级
2018-7-22	雷阵雨	34	26	无持续风向1-2级
2018-7-23	大雨	33	25	东南风3～4级
2018-7-24	暴雨	31	25	东南风3-4级
2018-7-25	雷阵雨	33	26	无持续风向1-2级
2018-7-26	雷阵雨	33	26	无持续风向<3级
2018-7-27	雷阵雨	33	27	无持续风向1-2级
2018-7-28	雷阵雨	34	27	无持续风向1-2级
2018-7-29	多云	35	27	无持续风向<3级
2018-7-30	雷阵雨	35	26	无持续风向1-2级
2018-7-31	雷阵雨	35	26	无持续风向<3级
2018-8-1	雷阵雨	33	26	无持续风向<3级
2018-8-2	雷阵雨	34	27	无持续风向1-2级
2018-8-3	雷阵雨	33	26	无持续风向<3级
2018-8-4	雷阵雨	34	26	无持续风向1-2级
2018-8-5	多云	34	27	无持续风向1-2级
2018-8-6	雷阵雨	34	26	无持续风向<3级
2018-8-7	雷阵雨	35	26	无持续风向1-2级
2018-8-8	多云	35	26	无持续风向1-2级
2018-8-9	雷阵雨	35	25	无持续风向<3级
2018-8-10	中雨	31	25	东风3～4级
2018-8-11	大雨	28	25	东风3-4级
2018-8-12	大雨	30	25	无持续风向<3级
2018-8-13	雷阵雨	33	26	无持续风向1-2级
2018-8-14	大雨	32	25	东风3-4级
2018-8-15	雷阵雨	31	26	东风3～4级
2018-8-16	雷阵雨	33	26	无持续风向1-2级
2018-8-17	中雨	31	26	无持续风向1-2级
2018-8-18	雷阵雨	32	26	微风<3级
2018-8-19	雷阵雨	32	26	无持续风向1-2级
2018-8-20	雷阵雨	33	27	微风<3级
2018-8-21	雷阵雨	33	26	无持续风向1-2级
2018-8-22	雷阵雨	34	26	无持续风向1-2级
2018-8-23	雷阵雨	34	25	无持续风向1-2级
2018-8-24	雷阵雨	34	26	无持续风向1-2级
2018-8-25	多云	35	26	无持续风向<3级
2018-8-26	雷阵雨	34	27	无持续风向1-2级
2018-8-27	雷阵雨	32	26	无持续风向1-2级
2018-8-28	大雨	32	26	无持续风向1-2级
2018-8-29	暴雨	29	25	无持续风向1-2级
2018-8-30	暴雨	29	25	南风3-4级
2018-8-31	雷阵雨	30	25	无持续风向1-2级
2018-9-1	暴雨	29	24	无持续风向1-2级
2018-9-2	雷阵雨	30	24	无持续风向1-2级
2018-9-3	雷阵雨	32	26	无持续风向1-2级
2018-9-4	多云	34	26	无持续风向1-2级
2018-9-5	雷阵雨	35	26	无持续风向1-2级
2018-9-6	雷阵雨	34	25	无持续风向1-2级
2018-9-7	中雨	32	24	无持续风向1-2级
2018-9-8	阵雨	32	23	无持续风向1-2级
2018-9-9	多云	30	24	无持续风向1-2级
2018-9-10	多云	31	24	无持续风向1-2级
2018-9-11	多云	32	24	无持续风向1-2级
2018-9-12	雷阵雨	31	25	东北风3-4级
2018-9-13	雷阵雨	32	25	东北风3-4级
2018-9-14	晴	34	26	无持续风向1-2级
2018-9-15	晴	35	25	东北风4-5级
2018-9-16	大暴雨	29	24	东北风8-9级
2018-9-17	中雨	29	25	东南风4-5级
2018-9-18	雷阵雨	32	26	无持续风向1-2级
2018-9-19	多云	34	25	无持续风向1-2级
2018-9-20	多云	34	25	无持续风向1-2级
2018-9-21	雷阵雨	34	25	无持续风向1-2级
2018-9-22	多云	33	26	无持续风向1-2级
2018-9-23	雷阵雨	31	25	无持续风向1-2级
2018-9-24	雷阵雨	31	25	无持续风向1-2级
2018-9-25	雷阵雨	32	25	无持续风向1-2级
2018-9-26	雷阵雨	32	25	无持续风向1-2级
2018-9-27	多云	31	24	无持续风向1-2级
2018-9-28	晴	32	24	北风3-4级
2018-9-29	晴	29	22	北风3-4级
